id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england, ifa2, intelec_ict, nsl, vkl_ict
1296636, 2023-10-02 00:00:40, 21917, 50.056, 0, 4232, 9154, 4255, 0, 668, 1966, 0, 0, 3, -642, -524, -162, -442, 0, 240, 0, 0, -12, -134, 1399, 0
1296637, 2023-10-02 00:06:24, 21893, 50.056, 0, 4233, 9228, 4198, 0, 667, 1947, 0, 0, 2, -664, -526, -74, -398, 0, 219, 0, 0, -12, -124, 1399, 0
1296638, 2023-10-02 00:11:12, 21908, 50.058998, 0, 4234, 9295, 4173, 0, 667, 1934, 0, 0, 4, -664, -526, -74, -398, 0, 202, 0, 0, -12, -124, 1399, 0
1296639, 2023-10-02 00:15:39, 21908, 50.053001, 0, 4235, 9294, 4179, 0, 668, 1927, 0, 0, 3, -664, -526, -74, -398, 0, 203, 0, 0, -12, -124, 1399, 0
1296640, 2023-10-02 00:20:39, 21805, 50.063, 0, 4235, 9204, 4165, 0, 668, 1929, 0, 0, 3, -664, -526, -74, -398, 0, 202, 0, 0, -12, -124, 1399, 0
1296641, 2023-10-02 00:25:39, 21731, 50.061001, 0, 4236, 9168, 4144, 0, 667, 1912, 0, 0, 3, -664, -526, -74, -398, 0, 202, 0, 0, -12, -124, 1399, 0
1296642, 2023-10-02 00:30:39, 21630, 49.986, 0, 4235, 9139, 4075, 0, 667, 1910, 0, 0, 3, -664, -526, -74, -398, 0, 202, 0, 0, -12, -124, 1399, 0
1296643, 2023-10-02 00:35:38, 21598, 49.895, 0, 4232, 9155, 4012, 0, 668, 1927, 0, 0, 3, -370, -574, -74, -394, 0, 202, 0, 0, -66, -154, 1399, 0
1296644, 2023-10-02 00:40:39, 21611, 49.876999, 0, 4234, 9169, 3976, 0, 668, 1930, 0, 0, 3, -370, -574, -74, -394, 0, 232, 0, 0, -66, -154, 1399, 0
1296645, 2023-10-02 00:45:39, 21620, 49.875, 0, 4224, 9205, 3934, 0, 667, 1930, 0, 0, 2, -370, -574, -74, -394, 0, 259, 0, 0, -66, -154, 1399, 0
1296646, 2023-10-02 00:50:39, 21632, 49.993, 0, 4221, 9231, 3911, 0, 668, 1935, 0, 0, 2, -370, -574, -74, -394, 0, 265, 0, 0, -66, -154, 1399, 0
1296647, 2023-10-02 00:55:39, 21602, 50.042, 0, 4224, 9279, 3856, 0, 667, 1928, 0, 0, 2, -370, -574, -74, -394, 0, 247, 0, 0, -66, -154, 1399, 0
